addr,amount,pubkey_compressed,pubkey_uncompressed,tx,pubkey_status
0x9440dbb5a2f114d3f04958f4437b531ea025af7e,10,0x02d6f7f05323adb0979e0f9dcfef5ecdafb3d94fa619c8d4c5f9bcab6b0551aab6,0x04d6f7f05323adb0979e0f9dcfef5ecdafb3d94fa619c8d4c5f9bcab6b0551aab644f3376df3b080e4a224cd6b65df8f0ead65601c7f02fb828de3792bdb2628b0,0x86584fcd2f2d665c0639aeac0255b4c2f7ff6b84408dcbee1c1f5cca92fe2893,ok
0xa31322446260f58338435bd519f3a00a0d158091,10,0x023eb0f6d82ca44b2787f698ecf5c024cef65c0b9d8813ba1bdcda21231434d872,0x043eb0f6d82ca44b2787f698ecf5c024cef65c0b9d8813ba1bdcda21231434d8725cf84fde3c01cef2d92302f9b90049a561983a3ac69e193e9f2425496b6713b4,0xa714f97d2101bb5835dd67c51437635e9928a30034da238bc4c8b1e90581ceba,ok
0x99b1c566522b93a88cb7d282af247cb4f5dd32fe,10,0x022d8b61d47f9471939324648a8789465af9a0868431aebc1c18593c89eb8c8d32,0x042d8b61d47f9471939324648a8789465af9a0868431aebc1c18593c89eb8c8d32406a2ee13d5dac9a7650e2d7ffa16b3cdb0e64b1c7b846ed2a9b95f241c868da,0x7751b87864125d4e69037f39e3770372b43e301ac5626c8f46910a3b653379bd,ok
0x0aaaac358f29ca7290f78651ae9b08285b5e16d4,10,0x021a4058ef100bd8c62f4003c5769d41c4e581029e3886eb89be48bb2ab5b4b51f,0x041a4058ef100bd8c62f4003c5769d41c4e581029e3886eb89be48bb2ab5b4b51fbb3cc9b54719b9b1244bc67eea000f57e337dd0eb16fd4007b96f2ea549dd638,0x939b6f78ca31469f0f0575648bc7d972abdf64d90c099b6a3b84cf6fc822da6c,ok
0xc83c1c0ec641c55b2a74968d66d0a493690205a0,9,0x0241aa963b243d96f8db1f885dd1e33631c63ac4317087bac3d969a93001594698,0x0441aa963b243d96f8db1f885dd1e33631c63ac4317087bac3d969a9300159469825c14fd6ae1dcd638fef83b3f3f10e3ace35fbd074a12c1c2dcf1eb93efafdd4,0xf8df0360d41559dc3c03020064dffcf021f0b0e2f7cf3da1caf5b5dc272f986d,ok
0x622b2aeb27596910f90d4e6248f796dbad1fc99e,9,0x025be215c58953621f5fb194c0899b961d33de64e328ddce842d7ed1b7e3ea7314,0x045be215c58953621f5fb194c0899b961d33de64e328ddce842d7ed1b7e3ea731410b8567cbd1fc48f54c4b55e6c4a96b3f403d9860a67188d01d60834b84dcc24,0x7a05bbdebf991f0c32e7187fcad8e8d15a1d3e15f025f0735be0a1e01b611670,ok
0x36e10f7bb46a7e8a9000e20ac6bdc20721d15f1a,9,0x029789723639f2314860b1eba48839546d74a034e323041e6b1233fc04de92b072,0x049789723639f2314860b1eba48839546d74a034e323041e6b1233fc04de92b072b1a7d263332c9461adcbf7b0e045bc996e4e829c2fdb9ed23a9e7f1d386ff8e8,0x1174ee7a8ed067ce7f96ac8837c599212236a91dff992ece21f6a7583c6bd1b1,ok
0xea2ad92161e43a96e3dd1f4f133758f319b9c9e0,9,0x02dfe8f2ba1c100daae29d5153abc0042ca53eba08f7450997481508f59cb4f50b,0x04dfe8f2ba1c100daae29d5153abc0042ca53eba08f7450997481508f59cb4f50bdf1fca13afdb3320f0a819ee9d46c0437c52f106ea7a8e7c9eb5a9cef94749ca,0xd396ed56af5f1df96d41e32fd0fadda3b038405435dada01b3d106ecf92d1b6a,ok
0x1acfc7818b5b02329f9680ce6f2a6c33947b841d,9,0x023b896e22119a1c97f0e8a4701e34e9fdbfa8965bc7d4673e59bda03e0138537a,0x043b896e22119a1c97f0e8a4701e34e9fdbfa8965bc7d4673e59bda03e0138537a995480a4e0275e3862e9b9049f032fcf8053cd7a07a4a2758f2d6cb90da66826,0xc26a6db4dddc97507f373c0fd159f3bf9344b2f7d4c9c71345e3632befeb4f9f,ok
0x8620f8676c61ddc91bf4f7981dd00dd0905042e7,9,0x02b6fa56ea404e4330ef8c2be9af0b05786f5f64954cdee9f10932b814b49bd684,0x04b6fa56ea404e4330ef8c2be9af0b05786f5f64954cdee9f10932b814b49bd684b102147def2c1d033867ceba21c7d31e8686cb566c57152af86bbc626c587384,0x4d2f8e336b2bb6cdb2a3530b7821be9c83d323ee22cb6fedb9ec938e4b3f09c3,ok
